0,107412.943482546,95612.7594457284,2576258.48627346,0,0,980.082701195368,872.412658177822,23506.9098224151,0,0,980.082701195368,872.412658177822,23506.9098224151,0,0,980.082701195368,872.412658177822,23506.9098224151,0,0,980.082701195368,872.412658177822,23506.9098224151,0,0,980.082701195368,872.412658177822,23506.9098224151,0,0,980.082701195368,872.412658177822,23506.9098224151,0,1106342.81939725
0,112752.156313462,100365.416392653,2704317.46985306,0,0,1028.80001555173,915.777979966563,24675.3760283469,0,0,1028.80001555173,915.777979966563,24675.3760283469,0,0,1028.80001555173,915.777979966563,24675.3760283469,0,0,1028.80001555173,915.777979966563,24675.3760283469,0,0,1028.80001555173,915.777979966563,24675.3760283469,0,0,1028.80001555173,915.777979966563,24675.3760283469,0,1161336.18970441
0,108284.675159763,96388.7243197238,2597166.63810665,0,0,988.036762495835,879.492901257295,23697.6849493345,0,0,988.036762495835,879.492901257295,23697.6849493345,0,0,988.036762495835,879.492901257295,23697.6849493345,0,0,988.036762495835,879.492901257295,23697.6849493345,0,0,988.036762495835,879.492901257295,23697.6849493345,0,0,988.036762495835,879.492901257295,23697.6849493345,0,1115321.57047008
0,100889.133517514,89805.642978823,2419787.39219177,0,0,920.556604197076,819.425986287897,22079.1990868695,0,0,920.556604197076,819.425986287897,22079.1990868695,0,0,920.556604197076,819.425986287897,22079.1990868695,0,0,920.556604197076,819.425986287897,22079.1990868695,0,0,920.556604197076,819.425986287897,22079.1990868695,0,0,920.556604197076,819.425986287897,22079.1990868695,0,1039148.21439047
0,111522.535675138,99270.8795659927,2674825.48777276,0,0,1017.58041875472,905.790946981055,24406.2782778923,0,0,1017.58041875472,905.790946981055,24406.2782778923,0,0,1017.58041875472,905.790946981055,24406.2782778923,0,0,1017.58041875472,905.790946981055,24406.2782778923,0,0,1017.58041875472,905.790946981055,24406.2782778923,0,0,1017.58041875472,905.790946981055,24406.2782778923,0,1148671.21731201
0,122728.516378676,109245.792296459,2943596.66141812,0,0,1119.82869053075,996.806415844466,26858.6640828916,0,0,1119.82869053075,996.806415844466,26858.6640828916,0,0,1119.82869053075,996.806415844466,26858.6640828916,0,0,1119.82869053075,996.806415844466,26858.6640828916,0,0,1119.82869053075,996.806415844466,26858.6640828916,0,0,1119.82869053075,996.806415844466,26858.6640828916,0,1264091.72329301
0,128825.465205942,114672.941787702,3089829.65389887,0,0,1175.45991970982,1046.32610277152,28192.9578991457,0,0,1175.45991970982,1046.32610277152,28192.9578991457,0,0,1175.45991970982,1046.32610277152,28192.9578991457,0,0,1175.45991970982,1046.32610277152,28192.9578991457,0,0,1175.45991970982,1046.32610277152,28192.9578991457,0,0,1175.45991970982,1046.32610277152,28192.9578991457,0,1326889.70030193
0,125578.517879991,111782.697990784,3011952.86054646,0,0,1145.83335141478,1019.95425357202,27482.3759570201,0,0,1145.83335141478,1019.95425357202,27482.3759570201,0,0,1145.83335141478,1019.95425357202,27482.3759570201,0,0,1145.83335141478,1019.95425357202,27482.3759570201,0,0,1145.83335141478,1019.95425357202,27482.3759570201,0,0,1145.83335141478,1019.95425357202,27482.3759570201,0,1293446.46019921
0,117913.13628152,104959.420803958,2828101.60618814,0,0,1075.89105527108,957.695686592556,25804.8366573086,0,0,1075.89105527108,957.695686592556,25804.8366573086,0,0,1075.89105527108,957.695686592556,25804.8366573086,0,0,1075.89105527108,957.695686592556,25804.8366573086,0,0,1075.89105527108,957.695686592556,25804.8366573086,0,0,1075.89105527108,957.695686592556,25804.8366573086,0,1214493.77894449
0,117584.451015847,104666.84428365,2820218.21543886,0,0,1072.89198707148,955.026090387174,25732.9051502702,0,0,1072.89198707148,955.026090387174,25732.9051502702,0,0,1072.89198707148,955.026090387174,25732.9051502702,0,0,1072.89198707148,955.026090387174,25732.9051502702,0,0,1072.89198707148,955.026090387174,25732.9051502702,0,0,1072.89198707148,955.026090387174,25732.9051502702,0,1211108.35283355
0,126846.949052641,112911.781699433,3042375.69849173,0,0,1157.40707251082,1030.25650742681,27759.9672437376,0,0,1157.40707251082,1030.25650742681,27759.9672437376,0,0,1157.40707251082,1030.25650742681,27759.9672437376,0,0,1157.40707251082,1030.25650742681,27759.9672437376,0,0,1157.40707251082,1030.25650742681,27759.9672437376,0,0,1157.40707251082,1030.25650742681,27759.9672437376,0,1306511.17730185
0,124229.974976753,110582.303475662,2979608.57329456,0,0,1133.52865583125,1009.00132871272,27187.2525259857,0,0,1133.52865583125,1009.00132871272,27187.2525259857,0,0,1133.52865583125,1009.00132871272,27187.2525259857,0,0,1133.52865583125,1009.00132871272,27187.2525259857,0,0,1133.52865583125,1009.00132871272,27187.2525259857,0,0,1133.52865583125,1009.00132871272,27187.2525259857,0,1279556.60010158
0,106879.941828477,95138.3123513426,2563474.64486689,0,0,975.219360857367,868.083595266372,23390.2644590987,0,0,975.219360857367,868.083595266372,23390.2644590987,0,0,975.219360857367,868.083595266372,23390.2644590987,0,0,975.219360857367,868.083595266372,23390.2644590987,0,0,975.219360857367,868.083595266372,23390.2644590987,0,0,975.219360857367,868.083595266372,23390.2644590987,0,1100852.95445558
0,92558.4988532215,82390.1961773239,2219980.29675159,0,0,844.544247960155,751.764204605462,20256.071710709,0,0,844.544247960155,751.764204605462,20256.071710709,0,0,844.544247960155,751.764204605462,20256.071710709,0,0,844.544247960155,751.764204605462,20256.071710709,0,0,844.544247960155,751.764204605462,20256.071710709,0,0,844.544247960155,751.764204605462,20256.071710709,0,953343.491579202
0,92742.6162470248,82554.086780381,2224396.28222668,0,0,846.224215632627,753.259614187742,20296.3650946583,0,0,846.224215632627,753.259614187742,20296.3650946583,0,0,846.224215632627,753.259614187742,20296.3650946583,0,0,846.224215632627,753.259614187742,20296.3650946583,0,0,846.224215632627,753.259614187742,20296.3650946583,0,0,846.224215632627,753.259614187742,20296.3650946583,0,955239.882739859
0,66841.3469487934,59498.2822333876,1603164.21585411,0,0,609.889699929459,542.888364075585,14627.9718643904,0,0,609.889699929459,542.888364075585,14627.9718643904,0,0,609.889699929459,542.888364075585,14627.9718643904,0,0,609.889699929459,542.888364075585,14627.9718643904,0,0,609.889699929459,542.888364075585,14627.9718643904,0,0,609.889699929459,542.888364075585,14627.9718643904,0,688459.34054171
0,47529.6848825338,42308.1630561908,1139981.36591823,0,0,433.68164428161,386.038194153606,10401.6888486356,0,0,433.68164428161,386.038194153606,10401.6888486356,0,0,433.68164428161,386.038194153606,10401.6888486356,0,0,433.68164428161,386.038194153606,10401.6888486356,0,0,433.68164428161,386.038194153606,10401.6888486356,0,0,433.68164428161,386.038194153606,10401.6888486356,0,489551.10876884
